customer_unique_id,frequency,monetary,recency_days,avg_order_value,avg_review_score,review_count,tenure_days,avg_days_between_orders,avg_installments,payment_type_diversity,late_delivery_rate,category_diversity,churned
cust_007920,7,1065.9,9,152.27,5.0,7,677,112.3,3.3,1,0.286,8,0
cust_007921,2,146.44,245,73.22,3.0,2,380,380.0,5.0,1,0.5,2,1
cust_007922,2,242.99,297,121.5,5.0,1,91,91.0,4.5,1,0.0,2,1
cust_007923,4,711.22,14,177.8,4.75,4,384,127.7,3.2,1,0.25,6,0
cust_007924,3,412.68,4,137.56,5.0,3,705,352.5,2.7,1,0.0,5,0
cust_007925,2,328.53,293,164.26,3.5,2,35,35.0,1.0,1,0.0,2,1
cust_007926,7,1292.29,77,184.61,3.8,5,570,94.5,2.6,1,0.143,8,0
cust_007927,3,952.43,98,317.48,3.33,3,339,169.0,4.7,1,0.333,6,1
cust_007928,3,306.25,2,102.08,4.33,3,666,333.0,1.3,1,0.333,3,0
cust_007929,4,801.88,33,200.47,2.33,3,656,218.7,5.5,1,0.0,4,0
cust_007930,5,641.94,28,128.39,4.25,4,601,150.2,1.6,1,0.2,6,0
cust_007931,1,148.09,306,148.09,0.0,0,0,0.0,3.0,1,0.0,1,1
cust_007932,7,1832.11,178,261.73,4.0,7,435,72.0,2.4,1,0.143,8,1
cust_007933,4,535.63,3,133.91,4.25,4,512,170.3,1.2,1,0.25,5,0
cust_007934,7,780.29,16,111.47,3.67,6,629,104.3,4.3,1,0.286,6,0
cust_007935,3,220.53,102,73.51,4.67,3,260,130.0,5.0,1,0.0,2,1
cust_007936,2,124.86,56,62.43,5.0,2,486,486.0,1.5,1,0.0,2,0
cust_007937,2,322.97,189,161.49,2.0,2,319,319.0,1.5,1,0.5,3,1
cust_007938,4,1059.14,21,264.79,4.5,4,667,222.0,1.0,1,0.25,6,0
cust_007939,2,216.09,8,108.04,4.0,2,17,17.0,3.0,1,0.0,3,0
cust_007940,2,697.48,508,348.74,4.5,2,91,91.0,8.0,1,0.0,3,1
cust_007941,2,231.96,518,115.98,4.5,2,2,2.0,6.5,1,0.0,1,1
cust_007942,1,213.68,677,213.68,5.0,1,0,0.0,4.0,1,1.0,3,1
cust_007944,5,1042.25,38,208.45,4.2,5,379,94.2,3.0,1,0.0,6,0
cust_007945,3,714.93,34,238.31,4.33,3,594,296.5,5.3,1,0.0,4,0
cust_007946,1,76.95,410,76.95,4.0,1,0,0.0,10.0,1,0.0,1,1
cust_007947,7,790.92,60,112.99,4.67,6,556,92.2,2.3,1,0.286,8,0
cust_007948,4,671.06,73,167.76,3.75,4,533,177.3,4.5,1,0.5,3,0
cust_007949,1,85.87,303,85.87,3.0,1,0,0.0,1.0,1,0.0,1,1
cust_007950,3,894.25,60,298.08,4.33,3,512,256.0,2.0,1,0.333,5,0
cust_007951,5,1299.39,86,259.88,4.2,5,627,156.2,2.0,1,0.2,6,0
cust_007952,4,714.09,48,178.52,4.0,4,667,222.0,2.8,1,0.25,5,0
cust_007953,3,852.96,84,284.32,5.0,1,459,229.0,2.0,1,0.667,6,0
cust_007954,2,410.09,491,205.04,5.0,2,121,121.0,8.0,1,0.0,1,1
cust_007955,2,519.69,44,259.85,4.5,2,541,541.0,5.0,1,0.5,2,0
cust_007956,4,599.56,2,149.89,4.0,3,701,233.3,1.2,1,0.25,3,0
cust_007957,1,836.53,244,836.53,4.0,1,0,0.0,8.0,1,0.0,3,1
cust_007958,4,785.0,11,196.25,4.25,4,438,145.7,1.0,1,0.25,4,0
cust_007959,2,240.13,198,120.06,3.0,2,191,191.0,1.0,1,0.0,3,1
cust_007960,2,325.24,35,162.62,5.0,2,107,107.0,1.0,1,0.0,3,0
cust_007961,3,761.98,28,253.99,2.0,3,292,145.5,4.0,1,0.333,3,0
cust_007962,1,314.69,429,314.69,5.0,1,0,0.0,10.0,1,0.0,2,1
cust_007963,3,1243.28,31,414.43,3.67,3,651,325.5,1.7,1,0.0,5,0
cust_007964,3,397.54,73,132.51,4.33,3,511,255.0,3.3,1,0.333,3,0
cust_007965,4,337.88,19,84.47,5.0,4,705,234.7,1.5,1,0.0,4,0
cust_007966,1,124.02,293,124.02,5.0,1,0,0.0,3.0,1,0.0,1,1
cust_007968,3,168.67,4,56.22,4.33,3,564,282.0,3.3,1,0.0,3,0
cust_007969,5,794.53,51,158.91,3.4,5,625,155.8,3.2,1,0.2,5,0
cust_007970,4,370.61,30,92.65,3.67,3,515,171.0,3.2,1,0.25,5,0
cust_007971,1,223.57,437,223.57,0.0,0,0,0.0,1.0,1,1.0,2,1
cust_007972,3,265.75,24,88.58,3.33,3,381,190.5,3.7,1,0.667,3,0
cust_007973,3,557.92,29,185.97,1.33,3,643,321.0,5.7,1,0.333,3,0
cust_007974,4,357.7,28,89.42,4.75,4,466,155.0,2.0,1,0.5,4,0
cust_007975,2,138.56,273,69.28,3.5,2,424,424.0,2.0,1,0.0,2,1
cust_007976,1,145.12,20,145.12,1.0,1,0,0.0,1.0,1,0.0,1,0
cust_007977,5,654.3,18,130.86,4.0,4,642,160.0,2.4,1,0.0,6,0
cust_007978,3,1017.51,1,339.17,4.5,2,716,357.5,4.7,1,0.667,3,0
cust_007979,3,466.19,11,155.4,3.67,3,594,296.5,3.0,1,0.333,5,0
cust_007980,1,77.56,122,77.56,5.0,1,0,0.0,10.0,1,0.0,1,1
cust_007981,4,362.09,87,90.52,4.75,4,455,151.7,1.5,1,0.0,4,0
cust_007982,3,545.27,87,181.76,2.0,2,481,240.0,5.0,1,0.667,3,0
cust_007983,3,598.33,32,199.44,3.0,2,505,252.5,2.3,1,0.0,5,0
cust_007984,2,168.33,20,84.16,5.0,2,372,372.0,6.5,1,0.5,3,0
cust_007985,3,290.53,15,96.84,4.0,3,107,53.0,3.0,1,0.0,3,0
cust_007986,4,786.66,47,196.66,4.0,3,562,186.7,1.2,1,0.75,4,0
cust_007987,1,705.11,603,705.11,3.0,1,0,0.0,1.0,1,0.0,1,1
cust_007988,2,293.17,84,146.58,5.0,2,501,501.0,2.0,1,1.0,3,0
cust_007989,3,817.14,35,272.38,4.67,3,607,303.0,1.0,1,0.333,5,0
cust_007990,3,350.3,88,116.77,4.67,3,529,264.5,1.0,1,0.0,4,0
cust_007991,3,400.27,63,133.42,4.5,2,486,242.5,3.0,1,0.0,3,0
cust_007992,2,230.6,29,115.3,5.0,1,241,241.0,2.0,1,0.5,3,0
cust_007993,1,602.09,220,602.09,5.0,1,0,0.0,1.0,1,0.0,3,1
cust_007994,6,985.42,84,164.24,4.5,6,529,105.6,3.3,1,0.333,6,0
cust_007995,1,101.63,266,101.63,4.0,1,0,0.0,2.0,1,0.0,1,1
cust_007996,1,119.17,89,119.17,4.0,1,0,0.0,1.0,1,0.0,1,0
cust_007997,3,300.66,80,100.22,4.67,3,322,160.5,5.3,1,0.0,4,0
cust_007998,3,553.69,40,184.56,4.67,3,152,75.5,2.7,1,0.333,2,0
cust_007999,2,181.19,64,90.6,3.5,2,530,530.0,2.5,1,0.0,1,0
cust_008000,2,330.26,90,165.13,5.0,2,129,129.0,6.0,1,0.5,3,1
cust_008001,3,374.67,64,124.89,5.0,3,583,291.0,1.0,1,0.0,5,0
cust_008002,5,686.63,46,137.33,4.6,5,613,153.0,5.0,1,0.4,5,0
cust_008003,4,969.95,56,242.49,3.75,4,668,222.3,4.2,1,0.25,5,0
cust_008004,2,559.42,228,279.71,4.5,2,155,155.0,1.0,1,0.0,2,1
cust_008005,2,351.31,16,175.66,1.0,1,443,443.0,5.5,1,0.5,2,0
cust_008006,4,605.49,48,151.37,4.5,4,471,157.0,2.2,1,0.25,5,0
cust_008007,3,386.17,57,128.72,4.33,3,329,164.0,2.7,1,0.667,4,0
cust_008008,3,695.21,11,231.74,5.0,3,565,282.5,1.3,1,0.333,4,0
cust_008009,3,357.81,67,119.27,4.67,3,568,284.0,5.0,1,0.0,3,0
cust_008010,1,65.25,240,65.25,2.0,1,0,0.0,1.0,1,0.0,1,1
cust_008011,1,125.11,320,125.11,3.0,1,0,0.0,12.0,1,0.0,2,1
cust_008012,1,68.03,219,68.03,5.0,1,0,0.0,2.0,1,0.0,1,1
cust_008013,2,417.02,378,208.51,2.0,1,58,58.0,4.5,1,0.0,2,1
cust_008014,5,1069.92,59,213.98,4.25,4,563,140.5,2.4,1,0.6,6,0
cust_008015,7,1601.9,54,228.84,4.0,6,625,103.8,1.6,1,0.286,7,0
cust_008016,6,1076.91,87,179.48,5.0,3,441,87.8,2.0,1,0.333,7,0
cust_008017,2,265.62,118,132.81,5.0,2,124,124.0,2.0,1,0.5,2,1
cust_008018,4,1561.13,57,390.28,4.0,4,626,208.7,2.8,1,0.25,5,0
cust_008019,7,857.59,148,122.51,3.0,6,581,96.3,2.1,1,0.143,7,1
cust_008020,2,303.3,10,151.65,4.5,2,331,331.0,2.0,1,0.0,3,0
cust_008021,1,100.8,89,100.8,0.0,0,0,0.0,1.0,1,0.0,1,0
cust_008022,5,421.02,30,84.2,3.0,4,447,111.2,1.6,1,0.6,4,0
cust_008023,1,284.75,451,284.75,0.0,0,0,0.0,1.0,1,0.0,1,1
cust_008024,4,835.22,5,208.8,4.5,4,503,167.0,1.8,1,0.5,5,0
cust_008025,1,332.12,674,332.12,5.0,1,0,0.0,1.0,1,0.0,2,1
cust_008026,3,610.26,23,203.42,3.5,2,688,343.5,2.3,1,0.0,5,0
cust_008027,2,334.35,24,167.18,5.0,1,463,463.0,1.0,1,0.5,3,0
cust_008028,4,508.85,50,127.21,4.25,4,606,201.7,1.8,1,0.25,4,0
cust_008029,4,526.0,86,131.5,4.33,3,548,182.7,3.5,1,0.25,3,0
cust_008030,4,559.06,28,139.76,4.0,4,257,85.3,3.0,1,0.0,4,0
cust_008031,1,469.49,642,469.49,5.0,1,0,0.0,2.0,1,1.0,2,1
cust_008032,2,500.3,254,250.15,5.0,2,406,406.0,1.5,1,0.5,2,1
cust_008033,1,248.36,389,248.36,5.0,1,0,0.0,1.0,1,0.0,2,1
cust_008034,1,100.44,52,100.44,5.0,1,0,0.0,1.0,1,0.0,1,0
cust_008035,4,880.27,25,220.07,3.0,4,563,187.3,1.5,1,0.0,4,0
cust_008036,5,520.52,15,104.1,3.6,5,685,171.0,1.6,1,0.0,4,0
cust_008037,5,667.12,10,133.42,4.25,4,610,152.2,2.2,1,0.0,4,0
cust_008038,3,279.39,7,93.13,3.33,3,315,157.0,3.0,1,0.667,3,0
cust_008039,1,375.15,536,375.15,5.0,1,0,0.0,3.0,1,1.0,2,1
cust_008040,3,385.41,10,128.47,5.0,3,225,112.0,1.0,1,0.0,3,0
cust_008041,3,607.99,58,202.66,3.67,3,627,313.0,3.0,1,0.0,4,0
cust_008042,2,216.78,39,108.39,1.0,1,471,471.0,2.0,1,0.0,2,0
cust_008043,5,421.58,88,84.32,4.6,5,638,158.8,4.4,1,0.2,4,0
cust_008044,1,210.91,17,210.91,5.0,1,0,0.0,4.0,1,0.0,1,0
cust_008045,1,81.71,415,81.71,1.0,1,0,0.0,5.0,1,0.0,1,1
cust_008046,3,440.52,25,146.84,4.33,3,383,191.0,2.7,1,0.333,4,0
cust_008047,2,222.75,52,111.38,4.5,2,514,514.0,7.0,1,0.0,2,0
cust_008048,3,441.88,43,147.29,2.0,3,326,162.5,5.3,1,0.333,3,0
cust_008049,2,186.84,238,93.42,4.5,2,322,322.0,4.0,1,0.0,1,1
cust_008050,4,420.48,62,105.12,4.5,4,598,199.0,1.5,1,0.25,4,0
cust_008051,3,697.9,84,232.63,3.33,3,575,287.0,1.3,1,0.333,5,0
cust_008052,2,201.31,24,100.66,1.0,1,634,634.0,3.5,1,0.0,2,0
cust_008053,6,1157.46,5,192.91,3.83,6,651,129.8,4.7,1,0.333,6,0
cust_008054,2,370.27,72,185.14,2.0,2,319,319.0,1.0,1,0.0,3,0
cust_008055,3,522.3,3,174.1,5.0,3,517,258.0,2.7,1,0.333,5,0
cust_008056,9,2206.73,22,245.19,3.56,9,541,67.2,4.2,1,0.111,12,0
cust_008057,4,611.83,35,152.96,3.33,3,523,174.0,2.2,1,0.0,5,0
cust_008058,4,723.61,57,180.9,5.0,4,267,88.7,1.2,1,0.0,4,0
cust_008059,4,1001.74,14,250.44,4.25,4,677,225.0,2.8,1,0.25,7,0
cust_008060,8,1086.6,47,135.82,5.0,6,610,86.9,3.0,1,0.25,7,0
cust_008061,3,354.07,294,118.02,4.0,2,322,161.0,2.0,1,0.333,3,1
cust_008062,3,406.94,23,135.65,3.67,3,508,253.5,3.7,1,0.667,3,0
cust_008063,3,590.9,15,196.97,1.0,1,308,153.5,6.0,1,0.0,3,0
cust_008064,2,327.67,64,163.84,2.0,2,581,581.0,9.0,1,0.0,2,0
cust_008065,3,434.06,57,144.69,4.67,3,499,249.0,2.0,1,0.0,3,0
cust_008066,5,890.48,58,178.1,4.0,5,520,129.8,3.0,1,0.6,7,0
cust_008068,2,931.36,269,465.68,5.0,2,178,178.0,1.0,1,0.5,2,1
cust_008069,1,108.25,208,108.25,4.0,1,0,0.0,8.0,1,0.0,2,1
cust_008070,3,360.82,250,120.27,5.0,2,408,203.5,1.3,1,0.0,4,1
cust_008071,1,60.95,566,60.95,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_008072,2,290.93,126,145.46,5.0,2,48,48.0,3.5,1,0.5,3,1
cust_008073,2,157.26,40,78.63,3.5,2,520,520.0,2.0,1,0.0,2,0
cust_008074,3,467.78,32,155.93,4.5,2,552,275.5,2.3,1,0.667,3,0
cust_008075,4,463.44,75,115.86,4.5,4,403,134.3,4.5,1,0.0,4,0
cust_008076,5,764.82,1,152.96,3.6,5,684,170.8,3.8,1,0.0,6,0
cust_008077,1,146.47,590,146.47,5.0,1,0,0.0,5.0,1,0.0,1,1
cust_008078,1,61.86,645,61.86,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_008079,6,1386.67,3,231.11,4.0,6,577,115.0,4.0,1,0.167,7,0
cust_008080,4,829.76,77,207.44,5.0,3,605,201.3,1.8,1,0.25,4,0
cust_008081,3,403.91,47,134.64,4.33,3,649,324.0,2.3,1,0.333,4,0
cust_008082,4,454.74,11,113.68,2.33,3,590,196.3,3.5,1,0.5,4,0
cust_008083,5,928.26,41,185.65,3.75,4,601,149.8,3.6,1,0.0,7,0
cust_008084,1,160.55,217,160.55,3.0,1,0,0.0,1.0,1,0.0,1,1
cust_008085,3,363.09,73,121.03,4.0,2,343,171.0,5.7,1,0.667,4,0
cust_008086,2,190.78,269,95.39,5.0,1,274,274.0,1.0,1,0.5,2,1
cust_008087,3,325.14,88,108.38,4.0,3,141,70.5,2.7,1,0.333,5,0
cust_008088,10,1341.37,0,134.14,2.89,9,680,75.0,1.6,1,0.5,10,0
cust_008089,1,175.68,423,175.68,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_008090,1,160.87,350,160.87,0.0,0,0,0.0,5.0,1,1.0,1,1
cust_008091,1,30.23,701,30.23,4.0,1,0,0.0,8.0,1,0.0,1,1
cust_008092,3,450.23,63,150.08,5.0,3,637,318.0,3.3,1,0.0,4,0
cust_008093,1,95.18,495,95.18,5.0,1,0,0.0,2.0,1,0.0,1,1
cust_008094,2,229.08,78,114.54,5.0,2,484,484.0,2.5,1,0.0,2,0
cust_008095,1,84.16,626,84.16,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_008096,2,187.08,66,93.54,3.0,2,193,193.0,2.5,1,0.5,2,0
cust_008097,2,210.58,288,105.29,3.5,2,265,265.0,5.0,1,1.0,2,1
cust_008099,2,410.78,110,205.39,4.0,1,306,306.0,2.0,1,0.5,2,1
cust_008100,1,126.74,569,126.74,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_008101,2,336.1,53,168.05,3.5,2,657,657.0,3.0,1,0.5,3,0
cust_008102,8,774.87,26,96.86,4.71,7,685,97.6,4.4,1,0.375,6,0
cust_008103,3,961.22,11,320.41,5.0,2,543,271.5,2.0,1,0.333,5,0
cust_008104,3,427.35,87,142.45,3.33,3,453,226.0,1.3,1,0.667,4,0
cust_008105,2,200.52,218,100.26,4.0,1,343,343.0,3.0,1,0.5,3,1
cust_008106,3,585.63,33,195.21,3.67,3,474,237.0,2.3,1,0.333,3,0
cust_008107,3,467.2,224,155.73,3.67,3,457,228.0,2.7,1,0.0,4,1
cust_008108,4,391.52,62,97.88,4.5,4,332,110.0,3.2,1,0.25,4,0
cust_008109,5,1025.39,241,205.08,3.8,5,316,78.8,1.2,1,0.2,8,1
cust_008110,5,771.76,18,154.35,4.5,4,648,161.8,2.2,1,0.4,3,0
cust_008111,3,225.06,32,75.02,1.0,2,391,195.5,1.0,1,0.333,3,0
cust_008112,3,551.37,83,183.79,3.67,3,613,306.0,2.7,1,0.0,4,0
cust_008113,2,257.34,57,128.67,4.0,2,612,612.0,4.5,1,0.0,2,0
cust_008115,2,195.35,42,97.68,4.5,2,251,251.0,3.5,1,0.5,2,0
cust_008116,2,289.51,307,144.76,4.0,2,269,269.0,4.5,1,0.0,2,1
cust_008117,1,204.86,699,204.86,0.0,0,0,0.0,12.0,1,0.0,1,1
cust_008118,2,284.9,53,142.45,2.0,1,369,369.0,2.5,1,0.5,2,0
cust_008119,1,56.22,674,56.22,4.0,1,0,0.0,2.0,1,0.0,1,1
cust_008120,2,105.12,608,52.56,3.0,2,6,6.0,1.5,1,0.0,2,1
cust_008121,5,732.41,77,146.48,3.2,5,588,146.5,1.2,1,0.2,7,0
cust_008122,3,407.97,1,135.99,4.5,2,640,319.5,4.3,1,0.0,3,0
cust_008123,3,294.29,48,98.1,4.5,2,615,307.5,1.3,1,0.333,4,0
cust_008124,8,1806.62,33,225.83,3.38,8,584,83.1,2.8,1,0.125,9,0
cust_008125,2,410.08,82,205.04,3.0,2,575,575.0,5.5,1,0.0,3,0
cust_008126,4,438.79,42,109.7,4.33,3,508,169.0,7.8,1,0.0,4,0
cust_008127,5,659.43,33,131.89,4.0,5,477,119.0,2.0,1,0.2,6,0
cust_008128,3,405.37,7,135.12,4.33,3,426,212.5,2.3,1,0.333,4,0
cust_008129,2,158.96,323,79.48,5.0,1,257,257.0,8.0,1,0.5,3,1
cust_008130,2,370.56,276,185.28,5.0,2,109,109.0,1.0,1,0.0,1,1
cust_008131,3,439.4,46,146.47,5.0,2,320,159.5,2.3,1,0.333,5,0
cust_008132,4,629.78,2,157.44,4.5,4,407,135.3,2.2,1,0.0,6,0
cust_008133,6,2009.58,6,334.93,3.2,5,653,130.4,4.2,1,0.5,9,0
cust_008134,2,331.37,57,165.68,4.5,2,426,426.0,3.5,1,0.0,3,0
cust_008135,2,443.8,83,221.9,4.5,2,444,444.0,1.5,1,0.5,2,0
cust_008136,3,569.57,576,189.86,5.0,2,89,44.5,2.0,1,0.333,3,1
cust_008137,2,352.33,19,176.16,4.5,2,555,555.0,1.5,1,0.5,3,0
cust_008138,4,680.1,216,170.02,3.67,3,386,128.7,1.0,1,0.0,4,1
cust_008139,3,385.91,483,128.64,4.0,3,115,57.0,1.0,1,0.0,4,1
cust_008140,1,92.97,609,92.97,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_008141,2,290.2,259,145.1,3.0,2,331,331.0,4.5,1,0.0,2,1
cust_008142,1,53.67,574,53.67,2.0,1,0,0.0,2.0,1,0.0,1,1
cust_008143,2,319.42,52,159.71,4.5,2,83,83.0,1.0,1,0.0,2,0
cust_008144,4,475.55,72,118.89,3.5,4,567,188.7,4.8,1,0.25,5,0
cust_008145,2,161.7,4,80.85,3.0,2,468,468.0,4.5,1,0.0,2,0
cust_008146,3,639.37,318,213.12,4.67,3,316,158.0,4.3,1,0.333,4,1
cust_008147,3,483.47,18,161.16,3.0,2,505,252.5,1.3,1,0.0,4,0
cust_008148,2,569.21,447,284.6,3.0,2,232,232.0,2.0,1,0.5,4,1
cust_008149,3,650.71,21,216.9,4.67,3,171,85.0,2.0,1,0.333,5,0
cust_008150,2,410.0,14,205.0,3.5,2,389,389.0,1.0,1,0.5,3,0
cust_008151,9,1202.83,33,133.65,4.5,8,631,78.6,5.0,1,0.222,8,0
cust_008152,3,520.33,16,173.44,2.33,3,498,248.5,5.7,1,0.0,4,0
cust_008153,5,340.99,18,68.2,1.67,3,523,130.2,1.4,1,0.0,3,0
cust_008154,2,604.84,17,302.42,3.0,2,670,670.0,3.0,1,0.0,4,0
cust_008155,2,159.84,2,79.92,5.0,1,149,149.0,1.0,1,0.0,2,0
cust_008156,1,94.1,611,94.1,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_008157,2,437.42,85,218.71,3.0,2,132,132.0,1.0,1,0.0,3,0
cust_008158,1,92.26,353,92.26,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_008159,4,707.32,58,176.83,2.0,4,324,107.7,3.8,1,0.0,5,0
cust_008160,4,1158.72,14,289.68,2.33,3,654,217.7,4.5,1,0.0,4,0
cust_008161,4,413.12,61,103.28,4.5,4,567,188.7,5.2,1,0.25,4,0
cust_008162,2,230.45,633,115.22,5.0,2,85,85.0,5.5,1,0.5,2,1
cust_008163,2,248.87,391,124.44,5.0,1,34,34.0,3.5,1,0.0,2,1
cust_008164,4,594.4,82,148.6,5.0,3,555,184.7,4.5,1,0.25,6,0
cust_008165,7,1034.63,23,147.8,3.5,4,677,112.3,2.9,1,0.429,5,0
cust_008166,5,790.56,26,158.11,5.0,5,615,153.2,3.0,1,0.0,6,0
cust_008167,4,512.89,30,128.22,5.0,4,530,176.0,2.0,1,0.0,3,0
cust_008168,4,399.09,42,99.77,2.75,4,293,97.0,2.0,1,0.25,4,0
cust_008169,3,886.38,6,295.46,4.5,2,507,253.0,4.7,1,0.333,6,0
cust_008170,3,1038.49,198,346.16,2.5,2,465,232.5,2.3,1,0.333,5,1
cust_008171,5,1082.37,64,216.47,3.4,5,599,149.5,2.2,1,0.2,7,0
cust_008172,7,2339.5,24,334.21,4.29,7,542,89.8,2.0,1,0.143,7,0
cust_008173,3,569.06,43,189.69,4.67,3,532,266.0,2.0,1,0.333,5,0
cust_008174,2,210.71,6,105.36,5.0,1,474,474.0,1.0,1,0.5,2,0
cust_008175,3,602.25,26,200.75,5.0,1,555,277.0,3.7,1,0.333,4,0
cust_008176,5,1322.69,58,264.54,4.67,3,487,121.5,2.2,1,0.2,5,0
cust_008177,2,128.51,433,64.26,4.0,2,82,82.0,1.0,1,0.0,2,1
cust_008178,5,1089.7,55,217.94,4.0,3,582,145.2,2.0,1,0.6,6,0
cust_008179,4,342.58,38,85.64,4.75,4,518,172.0,5.0,1,0.0,4,0
cust_008180,3,155.59,41,51.86,4.67,3,308,154.0,1.0,1,1.0,2,0
cust_008181,4,670.85,52,167.71,3.25,4,445,147.7,1.2,1,0.5,3,0
cust_008182,9,2240.02,21,248.89,4.12,8,665,82.8,3.1,1,0.333,8,0
cust_008183,3,474.98,70,158.33,5.0,3,47,23.5,4.0,1,0.0,4,0
cust_008184,1,81.88,73,81.88,1.0,1,0,0.0,1.0,1,0.0,1,0
cust_008185,5,541.55,40,108.31,3.75,4,516,128.8,1.6,1,0.4,4,0
cust_008186,3,560.29,61,186.76,4.0,3,664,332.0,2.3,1,0.0,3,0
cust_008187,2,322.58,50,161.29,4.5,2,168,168.0,1.0,1,0.5,2,0
cust_008189,4,829.49,76,207.37,4.67,3,367,121.7,2.5,1,0.0,5,0
cust_008190,2,136.02,52,68.01,1.5,2,399,399.0,2.5,1,1.0,1,0
cust_008191,4,1041.59,42,260.4,4.67,3,538,179.0,4.0,1,0.0,3,0
cust_008192,2,402.06,32,201.03,5.0,1,636,636.0,1.5,1,0.0,3,0
cust_008193,2,476.96,216,238.48,3.0,2,292,292.0,2.5,1,0.5,3,1
cust_008194,1,85.83,243,85.83,1.0,1,0,0.0,2.0,1,1.0,1,1
cust_008195,3,375.89,38,125.3,3.0,3,186,93.0,2.0,1,0.333,3,0
cust_008196,3,651.64,48,217.21,4.0,2,336,167.5,2.3,1,0.333,4,0
cust_008197,1,72.95,672,72.95,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_008198,2,174.91,391,87.46,4.0,2,109,109.0,5.5,1,0.0,1,1
cust_008199,2,148.82,329,74.41,3.0,1,353,353.0,4.0,1,0.0,2,1
cust_008200,2,168.55,19,84.28,2.0,2,456,456.0,4.5,1,0.5,2,0
cust_008201,4,747.32,192,186.83,5.0,3,450,149.7,4.5,1,0.25,4,1
cust_008202,1,98.68,234,98.68,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_008203,4,746.43,60,186.61,4.25,4,554,184.3,2.2,1,0.25,3,0
cust_008204,3,439.83,31,146.61,2.0,2,569,284.0,2.3,1,0.333,3,0
cust_008205,1,98.51,557,98.51,0.0,0,0,0.0,4.0,1,0.0,1,1
cust_008206,5,585.09,91,117.02,3.4,5,568,141.8,3.0,1,0.6,5,1
cust_008207,4,825.53,72,206.38,4.67,3,471,156.7,1.8,1,0.5,5,0
cust_008208,3,468.1,20,156.03,5.0,3,504,252.0,1.7,1,0.0,4,0
cust_008210,5,482.31,47,96.46,3.8,5,510,127.0,2.0,1,0.4,4,0
cust_008211,7,759.6,35,108.51,4.43,7,604,100.3,1.6,1,0.143,6,0
cust_008212,4,710.57,82,177.64,4.25,4,314,104.3,1.5,1,0.25,4,0
cust_008213,4,821.99,221,205.5,4.75,4,394,131.0,6.2,1,0.25,5,1
cust_008214,2,146.51,221,73.26,5.0,1,90,90.0,1.5,1,0.0,2,1
cust_008215,3,364.59,17,121.53,5.0,3,246,123.0,7.0,1,0.667,3,0
cust_008216,5,473.25,1,94.65,4.75,4,366,91.0,1.6,1,0.2,5,0
cust_008217,3,416.51,42,138.84,2.67,3,196,97.5,2.7,1,0.333,3,0
cust_008218,5,789.05,35,157.81,4.2,5,679,169.2,3.6,1,0.0,4,0
cust_008219,4,638.38,92,159.6,5.0,4,602,200.3,3.8,1,0.25,5,1
cust_008220,6,860.56,17,143.43,4.67,6,643,128.2,2.2,1,0.0,4,0
cust_008221,7,1170.97,17,167.28,4.5,6,540,89.7,2.3,1,0.143,9,0
cust_008222,3,230.78,59,76.93,4.67,3,612,305.5,3.3,1,0.333,4,0
cust_008223,1,136.84,564,136.84,5.0,1,0,0.0,1.0,1,0.0,2,1
cust_008224,3,283.18,57,94.39,3.0,3,521,260.5,3.7,1,0.0,4,0
cust_008225,2,338.31,41,169.16,5.0,2,342,342.0,1.0,1,0.0,2,0
cust_008226,1,50.05,539,50.05,5.0,1,0,0.0,5.0,1,0.0,1,1
cust_008227,2,109.47,278,54.74,4.5,2,24,24.0,4.5,1,1.0,2,1
cust_008228,1,111.46,693,111.46,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_008229,2,469.0,52,234.5,3.0,2,171,171.0,1.0,1,1.0,2,0
cust_008230,3,310.47,58,103.49,1.5,2,567,283.5,1.3,1,0.333,3,0
cust_008231,1,48.46,381,48.46,4.0,1,0,0.0,4.0,1,0.0,1,1
cust_008232,3,440.96,75,146.99,3.0,3,620,310.0,3.3,1,0.0,3,0
cust_008233,2,250.52,68,125.26,5.0,1,344,344.0,3.5,1,0.5,2,0
cust_008234,5,800.23,4,160.05,5.0,2,566,140.8,1.6,1,0.2,6,0
cust_008235,3,437.7,19,145.9,5.0,2,589,294.5,3.3,1,0.333,5,0
cust_008236,4,604.41,61,151.1,4.5,4,662,220.3,2.5,1,0.0,5,0
cust_008237,2,143.2,578,71.6,2.0,2,55,55.0,4.0,1,0.5,2,1
cust_008238,6,840.68,17,140.11,3.33,6,691,138.0,3.3,1,0.333,7,0
cust_008239,1,84.38,559,84.38,3.0,1,0,0.0,8.0,1,0.0,1,1
cust_008240,2,135.37,579,67.68,4.0,2,15,15.0,2.0,1,0.5,2,1
cust_008241,2,261.08,24,130.54,4.5,2,495,495.0,3.0,1,0.0,2,0
